,batter_id,batter_name,year,team,height/weight,position,G,AB,H,2B,3B,HR,TB,SB,CS,BB,HBP,R,RBI,E,SO,GDP,avg,OBP,SLG,OPS,career,starting_salary,year_born,p_year,YAB,YOPS
1074,342,황재균,2009,히어로즈,183cm/96kg,내야수(우투우타),133,536,152,27,5,18,243,30,15,55,3,86,63,12,100,11,0.284,0.349,0.45299999999999996,0.802,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2010,173.0,0.612
1075,342,황재균,2010,롯데,183cm/96kg,내야수(우투우타),94,306,69,14,3,6,107,18,7,32,4,41,40,9,73,10,0.225,0.303,0.35,0.653,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2011,225.0,0.7909999999999999
1076,342,황재균,2011,롯데,183cm/96kg,내야수(우투우타),117,398,115,18,4,12,177,12,6,40,9,62,68,22,78,9,0.289,0.36,0.445,0.8049999999999999,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2012,275.0,0.688
1077,342,황재균,2012,롯데,183cm/96kg,내야수(우투우타),133,448,122,19,1,4,155,26,8,38,5,42,51,15,81,10,0.272,0.335,0.34600000000000003,0.6809999999999999,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2013,283.0,0.7390000000000001
1078,342,황재균,2013,롯데,183cm/96kg,내야수(우투우타),128,489,134,29,3,7,190,22,11,49,10,70,56,18,78,14,0.27399999999999997,0.35,0.389,0.7390000000000001,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2014,293.0,0.8490000000000001
1079,342,황재균,2014,롯데,183cm/96kg,내야수(우투우타),128,486,156,33,3,12,231,17,10,53,3,66,76,16,86,8,0.321,0.38799999999999996,0.475,0.863,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2015,324.0,0.955
1080,342,황재균,2015,롯데,183cm/96kg,내야수(우투우타),144,534,155,41,2,26,278,11,10,48,4,95,97,16,122,14,0.29,0.35,0.521,0.871,사당초-이수중-경기고-현대-우리-히어로즈-넥센-롯데-샌프란시스코,6000만원,1987년 07월 28일,2016,273.0,0.956
1081,344,황진수,2012,롯데,181cm/82kg,내야수(우투양타),28,18,2,1,0,0,3,2,0,1,0,2,0,0,9,1,0.111,0.158,0.16699999999999998,0.325,석천초-대헌중-공주고,4000만원,1989년 02월 15일,2013,0.0,
1082,344,황진수,2015,롯데,181cm/82kg,내야수(우투양타),2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,석천초-대헌중-공주고,4000만원,1989년 02월 15일,2016,9.0,0.0
1083,344,황진수,2016,롯데,181cm/82kg,내야수(우투양타),11,10,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0.0,0.0,0.0,0.0,석천초-대헌중-공주고,4000만원,1989년 02월 15일,2017,71.0,0.687
1084,344,황진수,2017,롯데,181cm/82kg,내야수(우투양타),60,117,34,6,2,1,47,4,0,10,3,18,16,4,38,2,0.29100000000000004,0.359,0.402,0.7609999999999999,석천초-대헌중-공주고,4000만원,1989년 02월 15일,2018,24.0,0.5640000000000001
1085,0,가르시아,2018,LG,177cm/93kg,내야수(우투우타),50,183,62,9,0,8,95,5,0,9,8,27,34,9,25,3,0.33899999999999997,0.38299999999999995,0.519,0.902,쿠바 Ciego de Avila Maximo Gomez Baez(대),,1985년 04월 12일,2019,,
1086,1,강경학,2018,한화,180cm/72kg,내야수(우투좌타),77,245,68,11,1,5,96,6,3,38,4,42,27,2,59,7,0.278,0.382,0.392,0.774,광주대성초-광주동성중-광주동성고,10000만원,1992년 08월 11일,2019,,
1087,2,강구성,2018,NC,180cm/82kg,외야수(우투좌타),4,5,1,1,0,0,2,0,0,0,0,0,1,0,3,0,0.2,0.2,0.4,0.6000000000000001,관산초-부천중-야탑고-NC-상무,9000만원,1993년 06월 09일,2019,,
1088,3,강민국,2018,NC,176cm/80kg,내야수(우투우타),6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,송정동초-충장중-광주제일고-동국대-NC-상무,20000만원,1992년 01월 10일,2019,,
1089,4,강민호,2018,삼성,185cm/100kg,포수(우투우타),129,427,115,14,0,22,195,0,0,29,14,46,71,8,96,11,0.26899999999999996,0.331,0.457,0.7879999999999999,제주신광초-포철중-포철공고-(국제디지털대)-롯데,9000만원,1985년 08월 18일,2019,,
1090,5,강백호,2018,KT,184cm/98kg,외야수(우투좌타),138,527,153,32,2,29,276,3,5,52,3,108,84,6,124,4,0.29,0.35600000000000004,0.524,0.88,부천북초-이수중-서울고,45000만원,1999년 07월 29일,2019,,
1091,8,강상원,2018,한화,172cm/64kg,외야수(우투좌타),6,6,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0.0,0.14300000000000002,0.0,0.14300000000000002,온양온천초-온양중-북일고,3000만원,1997년 05월 05일,2019,,
1092,9,강승호,2018,SK,179cm/77kg,내야수(우투우타),69,184,47,10,0,3,66,1,1,18,3,14,31,11,57,2,0.255,0.33,0.359,0.6890000000000001,순천북초-천안북중-북일고-LG-경찰-LG,20000만원,1994년 02월 09일,2019,,
1093,11,강진성,2018,NC,180cm/81kg,내야수(우투우타),45,68,16,3,0,0,19,0,0,4,0,5,1,0,17,3,0.235,0.27399999999999997,0.27899999999999997,0.5529999999999999,가동초-잠신중-경기고-NC-경찰,7000만원,1993년 10월 19일,2019,,
1094,12,강한울,2018,삼성,181cm/66kg,내야수(우투좌타),83,193,50,5,2,0,59,3,4,12,1,20,8,4,34,1,0.259,0.306,0.306,0.612,사당초-중앙중-안산공고-원광대-KIA,14000만원,1991년 09월 12일,2019,,
1095,16,고명성,2018,KT,178cm/68kg,내야수(우투우타),5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,군산남초-군산남중-군산상고,7000만원,1999년 04월 16일,2019,,
1096,18,고종욱,2018,넥센,184cm/83kg,외야수(우투좌타),102,330,92,22,0,6,132,17,4,15,1,47,54,3,96,2,0.27899999999999997,0.309,0.4,0.7090000000000001,역삼초-대치중-경기고-한양대-넥센-상무,8000만원,1989년 01월 11일,2019,,
1097,19,구자욱,2018,삼성,189cm/75kg,외야수(우투좌타),116,478,159,26,5,20,255,10,0,43,5,100,84,4,110,4,0.33299999999999996,0.392,0.5329999999999999,0.925,본리초-경복중-대구고-삼성-상무,13000만원,1993년 02월 12일,2019,,
1098,20,국해성,2018,두산,180cm/94kg,외야수(우투양타),14,24,8,3,0,0,11,1,0,3,1,4,1,0,5,1,0.33299999999999996,0.429,0.45799999999999996,0.887,군산중앙초-동인천중-인천고,,1989년 10월 08일,2019,,
1099,22,권정웅,2018,삼성,180cm/88kg,포수(우투우타),6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,서울이수초-영동중-덕수고-한양대,6000만원,1992년 11월 15일,2019,,
1100,23,권희동,2018,NC,177cm/85kg,외야수(우투우타),104,343,97,19,1,8,142,1,3,35,4,43,57,0,58,5,0.28300000000000003,0.35200000000000004,0.414,0.7659999999999999,동천초-경주중-경주고-경남대-NC-상무,3000만원,1990년 12월 30일,2019,,
1101,24,김강민,2018,SK,182cm/85kg,외야수(우투우타),80,235,70,14,0,14,126,10,6,22,5,40,46,2,57,1,0.298,0.37,0.536,0.9059999999999999,본리초-대구중-경북고,11000만원,1982년 09월 13일,2019,,
1102,28,김규민,2018,넥센,188cm/85kg,외야수(좌투좌타),104,298,88,9,2,3,110,8,4,27,6,47,40,7,89,3,0.295,0.361,0.369,0.73,일산초-자양중-휘문고,5000만원,1993년 01월 26일,2019,,
1103,101,문선재,2018,LG,184cm/80kg,외야수(우투우타),2,6,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33399999999999996,광주서림초-광주동성중-광주동성고-LG-상무,5000만원,1990년 05월 20일,2019,,
1104,30,김동엽,2018,SK,186cm/101kg,외야수(우투우타),124,421,106,15,0,27,202,11,2,17,4,58,76,3,108,13,0.252,0.285,0.48,0.7649999999999999,천안남산초-천안북중-북일고,,1990년 07월 24일,2019,,
1105,31,김동욱,2018,KT,183cm/89kg,내야수(우투우타),11,11,1,0,0,0,1,0,0,1,0,2,0,0,4,0,0.091,0.16699999999999998,0.091,0.258,신광초-경복중-대구고-삼성,13000만원,1988년 06월 24일,2019,,
1106,33,김동한,2018,롯데,174cm/74kg,내야수(우투우타),55,83,16,1,0,2,23,3,1,9,0,11,9,3,18,1,0.193,0.266,0.27699999999999997,0.5429999999999999,내발산초-양천중-장충고-동국대-두산-상무-두산,4000만원,1988년 06월 24일,2019,,
1107,35,김문호,2018,롯데,185cm/102kg,외야수(좌투좌타),46,100,25,7,0,2,38,1,0,13,0,12,16,2,27,2,0.25,0.336,0.38,0.716,고명초-덕수중-덕수정보고-(영남사이버대)-롯데-상무,12000만원,1987년 06월 22일,2019,,
1108,36,김민성,2018,넥센,181cm/94kg,내야수(우투우타),128,413,117,24,0,10,171,1,0,40,6,46,45,7,80,6,0.28300000000000003,0.35100000000000003,0.414,0.7649999999999999,고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,1988년 12월 17일,2019,,
1109,37,김민수,2018,삼성,177cm/80kg,포수(우투우타),8,6,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33399999999999996,대구옥산초-경복중-대구상원고-영남대-한화-삼성-상무,11000만원,1991년 03월 02일,2019,,
1110,38,김민식,2018,KIA,180cm/80kg,포수(우투좌타),125,310,76,9,3,6,109,5,2,39,3,53,37,4,63,8,0.245,0.33299999999999996,0.35200000000000004,0.685,양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,1989년 06월 28일,2019,,
1111,335,홍성갑,2018,넥센,181cm/80kg,외야수(우투우타),6,8,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0.0,0.0,0.0,0.0,서원초-천안북중-북일고,,1992년 08월 02일,2019,,
1112,39,김민하,2018,한화,181cm/88kg,외야수(우투우타),59,97,21,4,0,3,34,5,5,5,3,13,17,0,30,6,0.21600000000000005,0.27399999999999997,0.35100000000000003,0.625,승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,1989년 02월 25일,2019,,
1113,40,김사훈,2018,롯데,173cm/89kg,포수(우투우타),56,74,17,3,0,0,20,0,0,1,1,7,6,2,22,0,0.23,0.25,0.27,0.52,감천초-대신중-부산고-한민대-롯데-경찰,,1987년 06월 18일,2019,,
1114,41,김상수,2018,삼성,175cm/68kg,내야수(우투우타),122,453,119,13,1,10,164,12,9,27,8,63,50,16,91,11,0.263,0.314,0.36200000000000004,0.6759999999999999,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2019,,
1115,43,김선빈,2018,KIA,165cm/77kg,내야수(우투우타),127,424,125,17,2,4,158,4,1,48,9,73,49,12,42,10,0.295,0.374,0.373,0.747,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2019,,
1116,44,김성욱,2018,NC,181cm/83kg,외야수(우투우타),111,323,84,13,2,13,140,11,2,29,1,49,45,0,64,10,0.26,0.32,0.433,0.753,광주서림초-충장중-진흥고,7000만원,1993년 05월 01일,2019,,
1117,45,김성현,2018,SK,172cm/72kg,내야수(우투우타),135,415,115,19,1,4,148,6,2,29,9,51,55,17,42,19,0.27699999999999997,0.336,0.35700000000000004,0.6930000000000001,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2019,,
1118,46,김성훈,2018,삼성,172cm/68kg,내야수(우투좌타),110,185,45,9,3,0,60,12,6,16,6,24,24,4,23,2,0.243,0.321,0.324,0.645,길동초-건대부중-청원고-문화예술대,6000만원,1993년 10월 27일,2019,,
1119,48,김용의,2018,LG,187cm/74kg,외야수(우투좌타),114,159,37,2,0,0,39,10,1,16,0,28,13,1,32,1,0.233,0.298,0.245,0.5429999999999999,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2019,,
1120,51,김응민,2018,삼성,178cm/90kg,포수(우투우타),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,서울이수초-건대부중-중앙고-두산-삼성-상무,,1991년 10월 22일,2019,,
1121,52,김인태,2018,두산,178cm/78kg,외야수(좌투좌타),46,95,25,7,0,1,35,0,0,12,0,16,10,1,26,0,0.263,0.34299999999999997,0.368,0.7110000000000001,포항제철서초-천안북중-북일고-두산-경찰,20000만원,1994년 07월 03일,2019,,
1122,55,김재율,2018,LG,186cm/90kg,내야수(우투우타),25,36,8,3,0,0,11,0,0,3,2,5,3,0,9,1,0.222,0.317,0.306,0.623,부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,1989년 01월 14일,2019,,
1123,56,김재현,2018,삼성,176cm/76kg,내야수(우투우타),5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,1991년 08월 30일,2019,,
1124,57,김재호,2018,두산,181cm/75kg,내야수(우투우타),131,402,125,20,0,16,193,6,2,52,4,78,75,12,77,12,0.311,0.39,0.48,0.87,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2019,,
1125,58,김재환,2018,두산,183cm/90kg,외야수(우투좌타),139,527,176,36,1,44,346,2,0,59,9,104,133,4,134,6,0.33399999999999996,0.405,0.657,1.062,영랑초-상인천중-인천고-두산-상무,15000만원,1988년 09월 22일,2019,,
1126,59,김종덕,2018,넥센,172cm/83kg,포수(우투우타),3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,칠성초-경복중-대구상원고-연세대,,1993년 05월 12일,2019,,
1127,62,김주찬,2018,KIA,183cm/94kg,내야수(우투우타),121,429,146,23,0,18,223,8,1,23,7,71,93,3,57,15,0.34,0.375,0.52,0.895,충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,1981년 03월 25일,2019,,
1128,63,김주형,2018,KIA,186cm/108kg,내야수(우투우타),6,8,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.125,0.125,0.125,0.25,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2019,,
1129,64,김지수,2018,넥센,180cm/81kg,내야수(우투우타),47,34,5,0,0,0,5,0,1,5,0,4,0,1,15,2,0.147,0.256,0.147,0.40299999999999997,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2019,,
1130,65,김진곤,2018,KT,173cm/75kg,외야수(우투좌타),19,21,3,1,0,0,4,0,2,2,0,4,0,0,3,0,0.14300000000000002,0.217,0.19,0.407,서흥초-동산중-동산고-제주산업대,,1987년 09월 10일,2019,,
1131,66,김철호,2018,NC,182cm/87kg,내야수(우투좌타),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,서화초-재능중-율곡고,8000만원,1998년 02월 06일,2019,,
1132,67,김태균,2018,한화,185cm/110kg,내야수(우투우타),73,254,80,11,0,10,121,0,1,13,4,25,34,2,56,7,0.315,0.358,0.47600000000000003,0.8340000000000001,천안남산초-천안북중-북일고-(대전대),16000만원,1982년 05월 29일,2019,,
1133,68,김태연,2018,한화,178cm/99kg,내야수(우투우타),24,26,5,1,0,0,6,0,1,3,0,7,2,2,8,0,0.192,0.276,0.231,0.507,청주초-덕수중-야탑고,5000만원,1997년 06월 10일,2019,,
1134,69,김태완,2018,넥센,189cm/105kg,내야수(우투우타),29,66,13,2,0,1,18,0,0,5,2,5,5,0,25,4,0.19699999999999998,0.27,0.273,0.5429999999999999,양목초-신월중-중앙고-성균관대-한화,11000만원,1984년 01월 27일,2019,,
1135,70,김태진,2018,NC,170cm/75kg,내야수(우투좌타),20,31,11,0,0,1,14,1,2,3,0,5,3,3,5,0,0.355,0.41200000000000003,0.452,0.8640000000000001,수유초-신일중-신일고-NC-경찰,8000만원,1995년 10월 07일,2019,,
1136,71,김하성,2018,넥센,175cm/76kg,내야수(우투우타),129,511,147,27,4,20,242,8,2,54,5,95,84,13,81,16,0.28800000000000003,0.358,0.474,0.8320000000000001,부천북초-부천중-야탑고,10000만원,1995년 10월 17일,2019,,
1137,72,김헌곤,2018,삼성,174cm/81kg,외야수(우투우타),141,513,154,26,2,11,217,22,9,54,10,77,71,0,70,13,0.3,0.375,0.423,0.7979999999999999,회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,1988년 11월 09일,2019,,
1138,73,김현수,2018,LG,188cm/100kg,외야수(우투좌타),117,453,164,39,2,20,267,1,3,47,1,95,101,5,61,9,0.36200000000000004,0.415,0.589,1.004,쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,1988년 01월 12일,2019,,
1139,74,김형준,2018,NC,187cm/98kg,포수(우투우타),60,81,13,1,0,0,14,0,0,7,1,6,2,5,32,3,0.16,0.23600000000000002,0.17300000000000001,0.409,가동초-세광중-세광고,15000만원,1999년 11월 02일,2019,,
1140,75,김혜성,2018,넥센,179cm/78kg,내야수(우투좌타),136,430,116,15,6,5,158,31,6,33,5,79,45,16,119,6,0.27,0.32799999999999996,0.3670000000000001,0.6950000000000001,문촌초(고양시리틀)-동산중-동산고,13000만원,1999년 01월 27일,2019,,
1141,76,김회성,2018,한화,190cm/92kg,내야수(우투우타),58,85,22,5,0,4,39,1,0,11,3,15,17,0,26,3,0.259,0.364,0.45899999999999996,0.823,대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,1985년 12월 04일,2019,,
1142,77,나경민,2018,롯데,177cm/80kg,외야수(좌투좌타),87,57,15,2,0,0,17,12,4,10,3,23,1,0,21,0,0.263,0.4,0.298,0.698,둔촌초-잠신중-덕수고,,1991년 12월 12일,2019,,
1143,79,나성범,2018,NC,183cm/100kg,외야수(좌투좌타),144,556,177,36,3,23,288,15,2,44,15,110,91,3,131,11,0.318,0.381,0.518,0.899,광주대성초-진흥중-진흥고-연세대,30000만원,1989년 10월 03일,2019,,
1144,81,나원탁,2018,롯데,183cm/93kg,포수(우투우타),20,24,3,0,0,0,3,0,0,0,0,0,1,2,10,0,0.125,0.125,0.125,0.25,석교초-세광중-세광고-홍익대-삼성,10000만원,1994년 08월 20일,2019,,
1145,82,나종덕,2018,롯데,185cm/99kg,포수(우투우타),106,177,22,3,0,2,31,0,0,12,5,15,11,4,85,2,0.124,0.201,0.175,0.376,무학초-창원신월중-용마고,15000만원,1998년 03월 16일,2019,,
1146,83,나주환,2018,SK,180cm/84kg,내야수(우투우타),119,362,95,24,0,12,155,5,6,38,5,54,56,13,66,2,0.262,0.33899999999999997,0.428,0.767,성동초(월드리틀)-휘문중-북일고-두산,10000만원,1984년 06월 14일,2019,,
1147,84,나지완,2018,KIA,182cm/105kg,외야수(우투우타),114,317,86,18,0,26,182,0,0,38,19,50,78,0,81,14,0.271,0.377,0.574,0.951,수유초-신일중-신일고-단국대,10000만원,1985년 05월 19일,2019,,
1148,85,남태혁,2018,KT,187cm/107kg,내야수(우투우타),7,11,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0.182,0.182,0.182,0.364,서화초-대헌중-제물포고,,1991년 03월 13일,2019,,
1149,86,노수광,2018,SK,180cm/80kg,외야수(우투좌타),135,515,161,21,8,8,222,25,4,48,13,93,53,2,86,3,0.313,0.38299999999999995,0.431,0.8140000000000001,대전유천초-청주중-청주고-건국대-한화-KIA,,1990년 08월 06일,2019,,
1150,87,노진혁,2018,NC,184cm/80kg,내야수(우투좌타),125,420,119,21,4,11,181,4,3,33,2,52,42,15,92,8,0.28300000000000003,0.337,0.431,0.768,광주대성초-광주동성중-광주동성고-성균관대-NC-상무,8000만원,1989년 07월 15일,2019,,
1151,89,도태훈,2018,NC,184cm/85kg,내야수(우투좌타),26,35,8,0,0,1,11,0,0,5,2,5,5,1,5,0,0.22899999999999998,0.35700000000000004,0.314,0.6709999999999999,양정초-개성중-부산고-동의대,,1993년 03월 18일,2019,,
1152,90,러프,2018,삼성,190cm/113kg,내야수(우투우타),137,506,167,32,4,33,306,5,3,65,18,97,125,6,107,17,0.33,0.419,0.605,1.024,미국 Creighton(대),,1986년 07월 28일,2019,,
1153,91,로맥,2018,SK,188cm/100kg,내야수(우투우타),141,528,167,19,0,43,315,10,5,72,10,102,107,11,123,7,0.316,0.40399999999999997,0.597,1.001,캐나다 A.B Lucas Secondary(고),,1985년 09월 30일,2019,,
1154,95,로하스,2018,KT,189cm/102kg,외야수(우투양타),144,564,172,30,1,43,333,18,13,71,7,114,114,3,142,10,0.305,0.38799999999999996,0.59,0.978,미국 Wabash Valley(대),100000달러,1990년 05월 24일,2019,,
1155,96,류지혁,2018,두산,181cm/75kg,내야수(우투좌타),128,228,61,7,0,1,71,7,2,29,10,52,29,4,43,3,0.268,0.3720000000000001,0.311,0.6829999999999999,청원초-선린중-충암고-두산-상무,7000만원,1994년 01월 13일,2019,,
1156,99,모창민,2018,NC,188cm/89kg,내야수(우투우타),81,287,80,10,1,17,143,2,3,21,2,38,62,9,51,10,0.27899999999999997,0.32799999999999996,0.498,0.8260000000000001,광주화정초-충장중-광주제일고-성균관대-SK-상무-SK,12000만원,1985년 05월 08일,2019,,
1157,100,문규현,2018,롯데,185cm/92kg,내야수(우투우타),122,316,87,19,1,6,126,3,1,18,0,42,41,13,45,9,0.275,0.309,0.39899999999999997,0.708,군산초-군산남중-군산상고-롯데-상무,3000만원,1983년 07월 05일,2019,,
1158,103,민병헌,2018,롯데,178cm/87kg,외야수(우투우타),118,443,141,21,0,17,213,8,3,35,8,74,66,1,68,10,0.318,0.374,0.48100000000000004,0.855,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000만원,1987년 03월 10일,2019,,
1159,104,박건우,2018,두산,184cm/80kg,외야수(우투우타),125,488,159,24,6,12,231,7,3,28,10,79,84,1,65,14,0.326,0.373,0.473,0.846,역삼초-이수중-서울고-두산-경찰,10000만원,1990년 09월 08일,2019,,
1160,105,박경수,2018,KT,178cm/80kg,내야수(우투우타),135,458,120,21,0,25,216,4,1,58,9,65,74,14,129,16,0.262,0.354,0.47200000000000003,0.826,미성초-성남중-성남고-LG,43000만원,1984년 03월 31일,2019,,
1161,107,박광열,2018,NC,182cm/85kg,포수(우투우타),27,25,4,0,0,0,4,0,0,4,0,3,1,1,9,0,0.16,0.276,0.16,0.4360000000000001,서울도곡초-이수중-휘문고,10000만원,1995년 08월 28일,2019,,
1162,109,박기혁,2018,KT,179cm/77kg,내야수(우투우타),98,173,37,6,0,1,46,1,0,13,2,17,15,4,50,8,0.214,0.272,0.266,0.5379999999999999,대구수창초-성광중-대구상고-롯데,8000만원,1981년 06월 04일,2019,,
1163,111,박동원,2018,넥센,179cm/92kg,포수(우투우타),39,117,29,3,0,6,50,0,0,9,0,19,17,2,25,3,0.248,0.302,0.4270000000000001,0.7290000000000001,양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,1990년 04월 07일,2019,,
1164,112,박민우,2018,NC,185cm/80kg,내야수(우투좌타),115,411,133,22,5,5,180,17,5,32,10,68,33,8,51,4,0.324,0.38299999999999995,0.43799999999999994,0.821,마포초(용산리틀)-선린중-휘문고,16000만원,1993년 02월 06일,2019,,
1165,113,박병호,2018,넥센,185cm/107kg,내야수(우투우타),113,400,138,20,0,43,287,0,1,68,17,88,112,11,114,9,0.345,0.457,0.718,1.175,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,1986년 07월 10일,2019,,
1166,115,박석민,2018,NC,178cm/88kg,내야수(우투우타),103,318,81,14,1,16,145,1,0,39,15,40,55,4,80,11,0.255,0.36,0.456,0.8160000000000001,율하초-경복중-대구고-삼성-상무-삼성,18000만원,1985년 06월 22일,2019,,
1167,116,박세혁,2018,두산,181cm/86kg,포수(우투좌타),89,170,48,12,0,3,69,5,0,16,4,37,22,2,55,0,0.282,0.35600000000000004,0.406,0.762,수유초-신일중-신일고-고려대-두산-상무,6000만원,1990년 01월 09일,2019,,
1168,117,박승욱,2018,SK,184cm/78kg,내야수(우투좌타),51,65,20,3,0,0,23,4,1,10,2,11,9,3,16,1,0.308,0.41600000000000004,0.354,0.77,칠성초-경복중-대구상원고,8000만원,1992년 12월 04일,2019,,
1169,119,박용택,2018,LG,185cm/90kg,외야수(우투좌타),134,524,159,38,1,15,244,3,3,47,5,89,76,0,107,21,0.303,0.36200000000000004,0.466,0.8280000000000001,고명초-휘문중-휘문고-고려대,30000만원,1979년 04월 21일,2019,,
1170,123,박정권,2018,SK,187cm/96kg,내야수(좌투좌타),14,29,5,0,0,2,11,0,0,2,0,4,6,0,9,0,0.172,0.226,0.379,0.605,효자초-전주동중-전주고-동국대-SK-상무,5000만원,1981년 07월 21일,2019,,
1171,124,박정음,2018,넥센,175cm/77kg,외야수(좌투좌타),16,16,1,0,0,1,4,0,0,0,1,1,1,0,4,0,0.063,0.11800000000000001,0.25,0.368,금평초-전라중-전주고-성균관대-넥센-상무,6000만원,1989년 04월 15일,2019,,
1172,126,박준태,2018,KIA,181cm/75kg,외야수(우투좌타),85,123,28,5,1,5,50,0,2,13,9,32,24,2,37,1,0.228,0.345,0.40700000000000003,0.752,대연초-부산중-개성고-인하대-KIA-경찰,6000만원,1991년 07월 26일,2019,,
1173,127,박지규,2018,LG,183cm/80kg,내야수(우투좌타),26,47,8,2,0,1,13,2,0,3,0,6,5,2,17,2,0.17,0.21600000000000005,0.27699999999999997,0.493,공주중동초-경복중-대구상원고-성균관대-LG-상무,6000만원,1991년 10월 12일,2019,,
1174,130,박찬도,2018,삼성,185cm/75kg,외야수(우투좌타),54,73,17,4,1,0,23,3,3,8,0,13,5,0,28,0,0.233,0.309,0.315,0.624,비산초(안양리틀)-평촌중-안산공고-중앙대-삼성-경찰,,1989년 02월 22일,2019,,
1175,131,박한이,2018,삼성,182cm/91kg,외야수(좌투좌타),114,342,97,16,0,10,143,5,3,43,0,47,43,0,91,9,0.284,0.363,0.418,0.7809999999999999,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2019,,
1176,132,박해민,2018,삼성,180cm/75kg,외야수(우투좌타),144,576,172,30,10,9,249,36,10,56,3,114,68,2,99,9,0.299,0.36,0.4320000000000001,0.792,영중초-양천중-신일고-한양대,,1990년 02월 24일,2019,,
1177,133,박헌도,2018,롯데,178cm/102kg,외야수(우투우타),15,26,3,1,0,0,4,0,0,5,0,1,0,0,10,1,0.115,0.258,0.154,0.412,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2019,,
1178,134,배영섭,2018,삼성,178cm/78kg,외야수(우투우타),69,147,36,6,0,0,42,1,0,16,3,15,13,1,35,2,0.245,0.331,0.28600000000000003,0.617,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2019,,
1179,135,배정대,2018,KT,185cm/80kg,외야수(우투우타),14,5,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0.2,0.2,0.2,0.4,도신초-성남중-성남고-LG-KT-경찰,15000만원,1995년 06월 12일,2019,,
1180,136,백민기,2018,두산,184cm/98kg,외야수(우투우타),23,27,6,2,0,1,11,0,0,5,1,7,4,0,11,1,0.222,0.353,0.40700000000000003,0.76,서울학동초-서울강남중-서울성남고-중앙대-롯데,6000만원,1990년 09월 16일,2019,,
